,fname,Class,duration
280,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1255.wav,Accordion,3.0
281,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1256.wav,Accordion,3.0
282,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1257.wav,Accordion,3.0
283,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1258.wav,Accordion,3.0
284,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1259.wav,Accordion,3.0
285,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\126.wav,Accordion,3.0
286,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1260.wav,Accordion,3.0
287,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1261.wav,Accordion,3.0
288,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1262.wav,Accordion,3.0
289,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1263.wav,Accordion,3.0
290,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1264.wav,Accordion,3.0
291,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1277.wav,Accordion,3.0
292,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1278.wav,Accordion,3.0
293,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1267.wav,Accordion,3.0
294,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1268.wav,Accordion,3.0
295,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1269.wav,Accordion,3.0
296,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\127.wav,Accordion,3.0
297,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1270.wav,Accordion,3.0
298,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1271.wav,Accordion,3.0
299,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1272.wav,Accordion,3.0
300,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1273.wav,Accordion,3.0
301,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1274.wav,Accordion,3.0
302,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1275.wav,Accordion,3.0
303,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1276.wav,Accordion,3.0
304,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1265.wav,Accordion,3.0
305,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1252.wav,Accordion,3.0
306,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1279.wav,Accordion,3.0
307,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1291.wav,Accordion,3.0
308,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1280.wav,Accordion,3.0
309,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1281.wav,Accordion,3.0
310,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1282.wav,Accordion,3.0
311,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1283.wav,Accordion,3.0
312,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1284.wav,Accordion,3.0
313,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1285.wav,Accordion,3.0
314,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1286.wav,Accordion,3.0
315,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1287.wav,Accordion,3.0
316,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1288.wav,Accordion,3.0
317,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1289.wav,Accordion,3.0
318,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\129.wav,Accordion,3.0
319,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1253.wav,Accordion,3.0
320,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\128.wav,Accordion,3.0
321,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1292.wav,Accordion,3.0
322,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1293.wav,Accordion,3.0
323,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1294.wav,Accordion,3.0
324,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1295.wav,Accordion,3.0
325,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1296.wav,Accordion,3.0
326,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1297.wav,Accordion,3.0
327,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1298.wav,Accordion,3.0
328,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1299.wav,Accordion,3.0
329,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\130.wav,Accordion,3.0
330,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1300.wav,Accordion,3.0
331,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1301.wav,Accordion,3.0
332,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1290.wav,Accordion,3.0
333,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1127.wav,Accordion,3.0
334,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1304.wav,Accordion,3.0
335,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1368.wav,Accordion,3.0
336,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1306.wav,Accordion,3.0
337,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1307.wav,Accordion,3.0
338,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1308.wav,Accordion,3.0
339,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1309.wav,Accordion,3.0
340,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\131.wav,Accordion,3.0
341,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1310.wav,Accordion,3.0
342,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1311.wav,Accordion,3.0
343,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1312.wav,Accordion,3.0
344,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1313.wav,Accordion,3.0
345,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1314.wav,Accordion,3.0
346,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1315.wav,Accordion,3.0
347,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1328.wav,Accordion,3.0
348,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1329.wav,Accordion,3.0
349,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1318.wav,Accordion,3.0
350,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1319.wav,Accordion,3.0
351,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\132.wav,Accordion,3.0
352,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1320.wav,Accordion,3.0
353,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1321.wav,Accordion,3.0
354,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1322.wav,Accordion,3.0
355,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1323.wav,Accordion,3.0
356,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1324.wav,Accordion,3.0
357,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1325.wav,Accordion,3.0
358,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1326.wav,Accordion,3.0
359,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1327.wav,Accordion,3.0
360,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1316.wav,Accordion,3.0
361,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1317.wav,Accordion,3.0
362,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\133.wav,Accordion,3.0
363,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1342.wav,Accordion,3.0
364,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1331.wav,Accordion,3.0
365,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1332.wav,Accordion,3.0
366,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1333.wav,Accordion,3.0
367,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1334.wav,Accordion,3.0
368,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1335.wav,Accordion,3.0
369,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1336.wav,Accordion,3.0
370,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1337.wav,Accordion,3.0
371,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1338.wav,Accordion,3.0
372,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1339.wav,Accordion,3.0
373,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\134.wav,Accordion,3.0
374,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1340.wav,Accordion,3.0
375,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1353.wav,Accordion,3.0
376,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1330.wav,Accordion,3.0
377,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1343.wav,Accordion,3.0
378,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1344.wav,Accordion,3.0
379,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1345.wav,Accordion,3.0
380,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1346.wav,Accordion,3.0
381,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1347.wav,Accordion,3.0
382,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1348.wav,Accordion,3.0
383,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1349.wav,Accordion,3.0
384,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\135.wav,Accordion,3.0
385,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1350.wav,Accordion,3.0
386,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1351.wav,Accordion,3.0
387,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1352.wav,Accordion,3.0
388,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1341.wav,Accordion,3.0
389,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1201.wav,Accordion,3.0
390,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1305.wav,Accordion,3.0
391,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1356.wav,Accordion,3.0
392,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1357.wav,Accordion,3.0
393,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1358.wav,Accordion,3.0
394,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1359.wav,Accordion,3.0
395,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\136.wav,Accordion,3.0
396,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1360.wav,Accordion,3.0
397,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1361.wav,Accordion,3.0
398,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1362.wav,Accordion,3.0
399,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1363.wav,Accordion,3.0
400,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1364.wav,Accordion,3.0
401,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1365.wav,Accordion,3.0
402,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1366.wav,Accordion,3.0
403,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1379.wav,Accordion,3.0
404,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\138.wav,Accordion,3.0
405,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1369.wav,Accordion,3.0
406,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\137.wav,Accordion,3.0
407,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1370.wav,Accordion,3.0
408,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1371.wav,Accordion,3.0
409,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1372.wav,Accordion,3.0
410,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1373.wav,Accordion,3.0
411,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1374.wav,Accordion,3.0
412,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1375.wav,Accordion,3.0
413,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1376.wav,Accordion,3.0
414,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1377.wav,Accordion,3.0
415,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1378.wav,Accordion,3.0
416,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1367.wav,Accordion,3.0
417,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1354.wav,Accordion,3.0
418,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1380.wav,Accordion,3.0
419,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1393.wav,Accordion,3.0
420,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1382.wav,Accordion,3.0
421,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1383.wav,Accordion,3.0
422,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1384.wav,Accordion,3.0
423,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1385.wav,Accordion,3.0
424,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1386.wav,Accordion,3.0
425,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1387.wav,Accordion,3.0
426,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1388.wav,Accordion,3.0
427,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1389.wav,Accordion,3.0
428,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\139.wav,Accordion,3.0
429,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1390.wav,Accordion,3.0
430,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1391.wav,Accordion,3.0
431,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1355.wav,Accordion,3.0
432,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1381.wav,Accordion,3.0
433,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1394.wav,Accordion,3.0
434,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1395.wav,Accordion,3.0
435,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1396.wav,Accordion,3.0
436,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1397.wav,Accordion,3.0
437,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1398.wav,Accordion,3.0
438,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1399.wav,Accordion,3.0
439,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\140.wav,Accordion,3.0
440,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1401.wav,Accordion,3.0
441,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1402.wav,Accordion,3.0
442,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1403.wav,Accordion,3.0
443,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1404.wav,Accordion,3.0
444,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1392.wav,Accordion,3.0
445,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1405.wav,Accordion,3.0
446,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1407.wav,Accordion,3.0
447,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1812.wav,Accordion,3.0
448,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\141.wav,Accordion,3.0
449,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1410.wav,Accordion,3.0
450,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1411.wav,Accordion,3.0
451,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1412.wav,Accordion,3.0
452,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1413.wav,Accordion,3.0
453,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1414.wav,Accordion,3.0
454,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1415.wav,Accordion,3.0
455,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1416.wav,Accordion,3.0
456,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1417.wav,Accordion,3.0
457,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1418.wav,Accordion,3.0
458,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1431.wav,Accordion,3.0
459,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1409.wav,Accordion,3.0
460,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1419.wav,Accordion,3.0
461,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1421.wav,Accordion,3.0
462,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1422.wav,Accordion,3.0
463,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1423.wav,Accordion,3.0
464,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1424.wav,Accordion,3.0
465,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1425.wav,Accordion,3.0
466,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1426.wav,Accordion,3.0
467,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1427.wav,Accordion,3.0
468,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1428.wav,Accordion,3.0
469,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1429.wav,Accordion,3.0
470,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\143.wav,Accordion,3.0
471,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\142.wav,Accordion,3.0
472,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1420.wav,Accordion,3.0
473,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1508.wav,Accordion,3.0
474,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1430.wav,Accordion,3.0
475,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1456.wav,Accordion,3.0
476,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1435.wav,Accordion,3.0
477,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1436.wav,Accordion,3.0
478,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1437.wav,Accordion,3.0
479,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1438.wav,Accordion,3.0
480,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1439.wav,Accordion,3.0
481,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\144.wav,Accordion,3.0
482,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1440.wav,Accordion,3.0
483,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1441.wav,Accordion,3.0
484,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1442.wav,Accordion,3.0
485,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1443.wav,Accordion,3.0
486,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1433.wav,Accordion,3.0
487,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1432.wav,Accordion,3.0
488,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1444.wav,Accordion,3.0
489,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1447.wav,Accordion,3.0
490,H:\DSP_project\ignoredir\dataset\archive\music_dataset\Accordion\1448.wav,Accordion,3.0
